route_id,service_id,start_time,end_time,headway_secs
25,D,08:30:00,12:00:00,1200
25,D,12:00:00,13:30:00,840
25,D,13:30:00,18:30:00,1200
25,D,18:30:00,21:30:00,840
25,D,21:30:00,22:30:00,1200
25,D,22:30:00,25:00:00,1800
26,H,01:00:00,05:00:00,7200
26,H,05:00:00,06:00:00,900
26,H,06:00:00,08:30:00,540
26,H,08:30:00,12:00:00,900
26,H,12:00:00,13:30:00,540
26,H,13:30:00,18:30:00,900
26,H,18:30:00,21:30:00,540
26,H,21:30:00,22:30:00,900
26,H,22:30:00,25:00:00,1800
26,S,01:00:00,05:00:00,7200
26,S,05:00:00,06:00:00,900
26,S,06:00:00,08:30:00,540
26,S,08:30:00,12:00:00,900
26,S,12:00:00,13:30:00,540
26,S,13:30:00,18:30:00,900
26,S,18:30:00,21:30:00,540
26,S,21:30:00,22:30:00,900
26,S,22:30:00,25:00:00,1800
26,D,01:00:00,05:00:00,7200
26,D,05:00:00,06:00:00,900
26,D,06:00:00,08:30:00,540
26,D,08:30:00,12:00:00,900
26,D,12:00:00,13:30:00,540
26,D,13:30:00,18:30:00,900
26,D,18:30:00,21:30:00,540
26,D,21:30:00,22:30:00,900
26,D,22:30:00,25:00:00,1800
27,H,05:00:00,06:00:00,1200
27,H,06:00:00,08:30:00,960
27,H,08:30:00,12:00:00,1200
27,H,12:00:00,13:30:00,960
27,H,13:30:00,18:30:00,1200
27,H,18:30:00,21:30:00,960
27,H,21:30:00,22:30:00,1200
27,H,22:30:00,25:00:00,2100
27,S,05:00:00,06:00:00,1200
27,S,06:00:00,08:30:00,960
27,S,08:30:00,12:00:00,1200
27,S,12:00:00,13:30:00,960
27,S,13:30:00,18:30:00,1200
27,S,18:30:00,21:30:00,960
27,S,21:30:00,22:30:00,1200
27,S,22:30:00,25:00:00,2100
27,D,05:00:00,06:00:00,1200
27,D,06:00:00,08:30:00,960
27,D,08:30:00,12:00:00,1200
27,D,12:00:00,13:30:00,960
27,D,13:30:00,18:30:00,1200
27,D,18:30:00,21:30:00,960
27,D,21:30:00,22:30:00,1200
27,D,22:30:00,25:00:00,2100
28,H,01:00:00,05:00:00,3600
28,H,05:00:00,06:00:00,780
28,H,06:00:00,08:30:00,420
28,H,08:30:00,12:00:00,780
28,H,12:00:00,13:30:00,420
28,H,13:30:00,18:30:00,780
28,H,18:30:00,21:30:00,420
28,H,21:30:00,22:30:00,780
28,H,22:30:00,25:00:00,1200
28,S,01:00:00,05:00:00,3600
28,S,05:00:00,06:00:00,780
28,S,06:00:00,08:30:00,420
28,S,08:30:00,12:00:00,780
28,S,12:00:00,13:30:00,420
28,S,13:30:00,18:30:00,780
28,S,18:30:00,21:30:00,420
28,S,21:30:00,22:30:00,780
28,S,22:30:00,25:00:00,1200
28,D,01:00:00,05:00:00,3600
28,D,05:00:00,06:00:00,780
28,D,06:00:00,08:30:00,420
28,D,08:30:00,12:00:00,780
28,D,12:00:00,13:30:00,420
28,D,13:30:00,18:30:00,780
28,D,18:30:00,21:30:00,420
28,D,21:30:00,22:30:00,780
28,D,22:30:00,25:00:00,1200
29,H,01:00:00,05:00:00,7200
29,H,05:00:00,06:00:00,780
29,H,06:00:00,08:30:00,540
29,H,08:30:00,12:00:00,780
29,H,12:00:00,13:30:00,540
29,H,13:30:00,18:30:00,780
29,H,18:30:00,21:30:00,540
29,H,21:30:00,22:30:00,780
29,H,22:30:00,25:00:00,1800
29,S,01:00:00,05:00:00,7200
29,S,05:00:00,06:00:00,780
29,S,06:00:00,08:30:00,540
29,S,08:30:00,12:00:00,780
29,S,12:00:00,13:30:00,540
29,S,13:30:00,18:30:00,780
29,S,18:30:00,21:30:00,540
29,S,21:30:00,22:30:00,780
29,S,22:30:00,25:00:00,1800
29,D,01:00:00,05:00:00,7200
29,D,05:00:00,06:00:00,780
29,D,06:00:00,08:30:00,540
29,D,08:30:00,12:00:00,780
29,D,12:00:00,13:30:00,540
29,D,13:30:00,18:30:00,780
29,D,18:30:00,21:30:00,540
29,D,21:30:00,22:30:00,780
29,D,22:30:00,25:00:00,1800
30,H,05:00:00,06:00:00,900
30,H,06:00:00,08:30:00,480
30,H,08:30:00,12:00:00,900
30,H,12:00:00,13:30:00,480
30,H,13:30:00,18:30:00,900
30,H,18:30:00,21:30:00,480
30,H,21:30:00,22:30:00,900
30,H,22:30:00,25:00:00,1800
30,S,05:00:00,06:00:00,900
30,S,06:00:00,08:30:00,480
30,S,08:30:00,12:00:00,900
30,S,12:00:00,13:30:00,480
30,S,13:30:00,18:30:00,900
30,S,18:30:00,21:30:00,480
30,S,21:30:00,22:30:00,900
30,S,22:30:00,25:00:00,1800
30,D,05:00:00,06:00:00,900
30,D,06:00:00,08:30:00,480
30,D,08:30:00,12:00:00,900
30,D,12:00:00,13:30:00,480
30,D,13:30:00,18:30:00,900
30,D,18:30:00,21:30:00,480
30,D,21:30:00,22:30:00,900
30,D,22:30:00,25:00:00,1800
31,H,01:00:00,05:00:00,7200
31,H,05:00:00,06:00:00,720
31,H,06:00:00,08:30:00,420
31,H,08:30:00,12:00:00,720
31,H,12:00:00,13:30:00,420
31,H,13:30:00,18:30:00,720
31,H,18:30:00,21:30:00,420
31,H,21:30:00,22:30:00,720
31,H,22:30:00,25:00:00,1800
31,S,01:00:00,05:00:00,7200
31,S,05:00:00,06:00:00,720
31,S,06:00:00,08:30:00,420
31,S,08:30:00,12:00:00,720
31,S,12:00:00,13:30:00,420
31,S,13:30:00,18:30:00,720
31,S,18:30:00,21:30:00,420
31,S,21:30:00,22:30:00,720
31,S,22:30:00,25:00:00,1800
31,D,01:00:00,05:00:00,7200
31,D,05:00:00,06:00:00,720
31,D,06:00:00,08:30:00,420
31,D,08:30:00,12:00:00,720
31,D,12:00:00,13:30:00,420
31,D,13:30:00,18:30:00,720
31,D,18:30:00,21:30:00,420
31,D,21:30:00,22:30:00,720
31,D,22:30:00,25:00:00,1800
32,H,05:00:00,06:00:00,900
32,H,06:00:00,08:30:00,600
32,H,08:30:00,12:00:00,900
32,H,12:00:00,13:30:00,600
32,H,13:30:00,18:30:00,900
32,H,18:30:00,21:30:00,600
32,H,21:30:00,22:30:00,900
32,H,22:30:00,25:00:00,1800
32,S,05:00:00,06:00:00,900
32,S,06:00:00,08:30:00,600
32,S,08:30:00,12:00:00,900
32,S,12:00:00,13:30:00,600
32,S,13:30:00,18:30:00,900
32,S,18:30:00,21:30:00,600
32,S,21:30:00,22:30:00,900
32,S,22:30:00,25:00:00,1800
32,D,05:00:00,06:00:00,900
32,D,06:00:00,08:30:00,600
32,D,08:30:00,12:00:00,900
32,D,12:00:00,13:30:00,600
32,D,13:30:00,18:30:00,900
32,D,18:30:00,21:30:00,600
32,D,21:30:00,22:30:00,900
32,D,22:30:00,25:00:00,1800
33,H,01:00:00,05:00:00,3600
33,H,05:00:00,06:00:00,600
33,H,06:00:00,08:30:00,360
33,H,08:30:00,12:00:00,600
33,H,12:00:00,13:30:00,360
33,H,13:30:00,18:30:00,600
33,H,18:30:00,21:30:00,360
33,H,21:30:00,22:30:00,600
33,H,22:30:00,25:00:00,1200
33,S,01:00:00,05:00:00,3600
33,S,05:00:00,06:00:00,600
33,S,06:00:00,08:30:00,360
33,S,08:30:00,12:00:00,600
33,S,12:00:00,13:30:00,360
33,S,13:30:00,18:30:00,600
33,S,18:30:00,21:30:00,360
33,S,21:30:00,22:30:00,600
33,S,22:30:00,25:00:00,1200
33,D,01:00:00,05:00:00,3600
33,D,05:00:00,06:00:00,600
33,D,06:00:00,08:30:00,360
33,D,08:30:00,12:00:00,600
33,D,12:00:00,13:30:00,360
33,D,13:30:00,18:30:00,600
33,D,18:30:00,21:30:00,360
33,D,21:30:00,22:30:00,600
33,D,22:30:00,25:00:00,1200
34,H,05:00:00,06:00:00,1800
34,H,06:00:00,08:30:00,1800
34,H,08:30:00,12:00:00,1800
34,H,12:00:00,13:30:00,1800
34,H,13:30:00,18:30:00,1800
34,H,18:30:00,21:30:00,1800
34,H,21:30:00,22:30:00,1800
34,S,05:00:00,06:00:00,1800
34,S,06:00:00,08:30:00,1800
34,S,08:30:00,12:00:00,1800
34,S,12:00:00,13:30:00,1800
34,S,13:30:00,18:30:00,1800
34,S,18:30:00,21:30:00,1800
34,S,21:30:00,22:30:00,1800
34,D,05:00:00,06:00:00,1800
34,D,06:00:00,08:30:00,1800
34,D,08:30:00,12:00:00,1800
34,D,12:00:00,13:30:00,1800
34,D,13:30:00,18:30:00,1800
34,D,18:30:00,21:30:00,1800
34,D,21:30:00,22:30:00,1800
35,H,05:00:00,06:00:00,1800
35,H,06:00:00,08:30:00,1800
35,H,08:30:00,12:00:00,1800
35,H,12:00:00,13:30:00,1800
35,H,13:30:00,18:30:00,1800
35,H,18:30:00,21:30:00,1800
35,H,21:30:00,22:30:00,1800
35,S,05:00:00,06:00:00,1800
35,S,06:00:00,08:30:00,1800
35,S,08:30:00,12:00:00,1800
35,S,12:00:00,13:30:00,1800
35,S,13:30:00,18:30:00,1800
35,S,18:30:00,21:30:00,1800
35,S,21:30:00,22:30:00,1800
35,D,05:00:00,06:00:00,1800
35,D,06:00:00,08:30:00,1800
35,D,08:30:00,12:00:00,1800
35,D,12:00:00,13:30:00,1800
35,D,13:30:00,18:30:00,1800
35,D,18:30:00,21:30:00,1800
35,D,21:30:00,22:30:00,1800
36,H,05:00:00,06:00:00,900
36,H,06:00:00,08:30:00,600
36,H,08:30:00,12:00:00,900
36,H,12:00:00,13:30:00,600
36,H,13:30:00,18:30:00,900
36,H,18:30:00,21:30:00,600
36,H,21:30:00,22:30:00,900
36,H,22:30:00,25:00:00,1800
36,S,05:00:00,06:00:00,900
36,S,06:00:00,08:30:00,600
36,S,08:30:00,12:00:00,900
36,S,12:00:00,13:30:00,600
36,S,13:30:00,18:30:00,900
36,S,18:30:00,21:30:00,600
36,S,21:30:00,22:30:00,900
36,S,22:30:00,25:00:00,1800
36,D,05:00:00,06:00:00,900
36,D,06:00:00,08:30:00,600
36,D,08:30:00,12:00:00,900
36,D,12:00:00,13:30:00,600
36,D,13:30:00,18:30:00,900
36,D,18:30:00,21:30:00,600
36,D,21:30:00,22:30:00,900
36,D,22:30:00,25:00:00,1800
37,H,01:00:00,05:00:00,7200
37,H,05:00:00,06:00:00,900
37,H,06:00:00,08:30:00,600
37,H,08:30:00,12:00:00,900
37,H,12:00:00,13:30:00,600
37,H,13:30:00,18:30:00,900
37,H,18:30:00,21:30:00,600
37,H,21:30:00,22:30:00,900
37,H,22:30:00,25:00:00,1800
37,S,01:00:00,05:00:00,7200
37,S,05:00:00,06:00:00,900
37,S,06:00:00,08:30:00,600
37,S,08:30:00,12:00:00,900
37,S,12:00:00,13:30:00,600
37,S,13:30:00,18:30:00,900
37,S,18:30:00,21:30:00,600
37,S,21:30:00,22:30:00,900
37,S,22:30:00,25:00:00,1800
37,D,01:00:00,05:00:00,7200
37,D,05:00:00,06:00:00,900
37,D,06:00:00,08:30:00,600
37,D,08:30:00,12:00:00,900
37,D,12:00:00,13:30:00,600
37,D,13:30:00,18:30:00,900
37,D,18:30:00,21:30:00,600
37,D,21:30:00,22:30:00,900
37,D,22:30:00,25:00:00,1800
38,H,05:00:00,06:00:00,900
38,H,06:00:00,08:30:00,480
38,H,08:30:00,12:00:00,900
38,H,12:00:00,13:30:00,480
38,H,13:30:00,18:30:00,900
38,H,18:30:00,21:30:00,480
38,H,21:30:00,22:30:00,900
38,H,22:30:00,25:00:00,1800
38,S,05:00:00,06:00:00,900
38,S,06:00:00,08:30:00,480
38,S,08:30:00,12:00:00,900
38,S,12:00:00,13:30:00,480
38,S,13:30:00,18:30:00,900
38,S,18:30:00,21:30:00,480
38,S,21:30:00,22:30:00,900
38,S,22:30:00,25:00:00,1800
38,D,05:00:00,06:00:00,900
38,D,06:00:00,08:30:00,480
38,D,08:30:00,12:00:00,900
38,D,12:00:00,13:30:00,480
38,D,13:30:00,18:30:00,900
38,D,18:30:00,21:30:00,480
38,D,21:30:00,22:30:00,900
38,D,22:30:00,25:00:00,1800
39,H,05:00:00,06:00:00,1200
39,H,06:00:00,08:30:00,900
39,H,08:30:00,12:00:00,1200
39,H,12:00:00,13:30:00,900
39,H,13:30:00,18:30:00,1200
39,H,18:30:00,21:30:00,900
39,H,21:30:00,22:30:00,1200
39,H,22:30:00,25:00:00,1800
39,S,05:00:00,06:00:00,1200
39,S,06:00:00,08:30:00,900
39,S,08:30:00,12:00:00,1200
39,S,12:00:00,13:30:00,900
39,S,13:30:00,18:30:00,1200
39,S,18:30:00,21:30:00,900
39,S,21:30:00,22:30:00,1200
39,S,22:30:00,25:00:00,1800
39,D,05:00:00,06:00:00,1200
39,D,06:00:00,08:30:00,900
39,D,08:30:00,12:00:00,1200
39,D,12:00:00,13:30:00,900
39,D,13:30:00,18:30:00,1200
39,D,18:30:00,21:30:00,900
39,D,21:30:00,22:30:00,1200
39,D,22:30:00,25:00:00,1800
40,H,05:00:00,06:00:00,1200
40,H,06:00:00,08:30:00,900
40,H,08:30:00,12:00:00,1200
40,H,12:00:00,13:30:00,900
40,H,13:30:00,18:30:00,1200
40,H,18:30:00,21:30:00,900
40,H,21:30:00,22:30:00,1200
40,S,05:00:00,06:00:00,1200
40,S,06:00:00,08:30:00,900
40,S,08:30:00,12:00:00,1200
40,S,12:00:00,13:30:00,900
40,S,13:30:00,18:30:00,1200
40,S,18:30:00,21:30:00,900
40,S,21:30:00,22:30:00,1200
40,D,05:00:00,06:00:00,1200
40,D,06:00:00,08:30:00,900
40,D,08:30:00,12:00:00,1200
40,D,12:00:00,13:30:00,900
40,D,13:30:00,18:30:00,1200
40,D,18:30:00,21:30:00,900
40,D,21:30:00,22:30:00,1200
41,H,01:00:00,05:00:00,3600
41,H,05:00:00,06:00:00,900
41,H,06:00:00,08:30:00,540
41,H,08:30:00,12:00:00,900
41,H,12:00:00,13:30:00,540
41,H,13:30:00,18:30:00,900
41,H,18:30:00,21:30:00,540
41,H,21:30:00,22:30:00,900
41,H,22:30:00,25:00:00,1200
41,S,01:00:00,05:00:00,3600
41,S,05:00:00,06:00:00,900
41,S,06:00:00,08:30:00,540
41,S,08:30:00,12:00:00,900
41,S,12:00:00,13:30:00,540
41,S,13:30:00,18:30:00,900
41,S,18:30:00,21:30:00,540
41,S,21:30:00,22:30:00,900
41,S,22:30:00,25:00:00,1200
41,D,01:00:00,05:00:00,3600
41,D,05:00:00,06:00:00,900
41,D,06:00:00,08:30:00,540
41,D,08:30:00,12:00:00,900
41,D,12:00:00,13:30:00,540
41,D,13:30:00,18:30:00,900
41,D,18:30:00,21:30:00,540
41,D,21:30:00,22:30:00,900
41,D,22:30:00,25:00:00,1200
42,H,05:00:00,06:00:00,1200
42,H,06:00:00,08:30:00,900
42,H,08:30:00,12:00:00,1200
42,H,12:00:00,13:30:00,900
42,H,13:30:00,18:30:00,1200
42,H,18:30:00,21:30:00,900
42,H,21:30:00,22:30:00,1200
42,H,22:30:00,25:00:00,1800
42,S,05:00:00,06:00:00,1200
42,S,06:00:00,08:30:00,900
42,S,08:30:00,12:00:00,1200
42,S,12:00:00,13:30:00,900
42,S,13:30:00,18:30:00,1200
42,S,18:30:00,21:30:00,900
42,S,21:30:00,22:30:00,1200
42,S,22:30:00,25:00:00,1800
42,D,05:00:00,06:00:00,1200
42,D,06:00:00,08:30:00,900
42,D,08:30:00,12:00:00,1200
42,D,12:00:00,13:30:00,900
42,D,13:30:00,18:30:00,1200
42,D,18:30:00,21:30:00,900
42,D,21:30:00,22:30:00,1200
42,D,22:30:00,25:00:00,1800
43,H,05:00:00,06:00:00,1200
43,H,06:00:00,08:30:00,900
43,H,08:30:00,12:00:00,1200
43,H,12:00:00,13:30:00,900
43,H,13:30:00,18:30:00,1200
43,H,18:30:00,21:30:00,900
43,H,21:30:00,22:30:00,1200
43,H,22:30:00,25:00:00,1800
43,S,05:00:00,06:00:00,1200
43,S,06:00:00,08:30:00,900
43,S,08:30:00,12:00:00,1200
43,S,12:00:00,13:30:00,900
43,S,13:30:00,18:30:00,1200
43,S,18:30:00,21:30:00,900
43,S,21:30:00,22:30:00,1200
43,S,22:30:00,25:00:00,1800
43,D,05:00:00,06:00:00,1200
43,D,06:00:00,08:30:00,900
43,D,08:30:00,12:00:00,1200
43,D,12:00:00,13:30:00,900
43,D,13:30:00,18:30:00,1200
43,D,18:30:00,21:30:00,900
43,D,21:30:00,22:30:00,1200
43,D,22:30:00,25:00:00,1800
44,H,05:00:00,06:00:00,1500
44,H,06:00:00,08:30:00,1200
44,H,08:30:00,12:00:00,1500
44,H,12:00:00,13:30:00,1200
44,H,13:30:00,18:30:00,1500
44,H,18:30:00,21:30:00,1200
44,H,21:30:00,22:30:00,1500
44,H,22:30:00,25:00:00,1800
44,S,05:00:00,06:00:00,1500
44,S,06:00:00,08:30:00,1200
44,S,08:30:00,12:00:00,1500
44,S,12:00:00,13:30:00,1200
44,S,13:30:00,18:30:00,1500
44,S,18:30:00,21:30:00,1200
44,S,21:30:00,22:30:00,1500
44,S,22:30:00,25:00:00,1800
44,D,05:00:00,06:00:00,1500
44,D,06:00:00,08:30:00,1200
44,D,08:30:00,12:00:00,1500
44,D,12:00:00,13:30:00,1200
44,D,13:30:00,18:30:00,1500
44,D,18:30:00,21:30:00,1200
44,D,21:30:00,22:30:00,1500
44,D,22:30:00,25:00:00,1800
45,H,01:00:00,05:00:00,7200
45,H,05:00:00,06:00:00,900
45,H,06:00:00,08:30:00,600
45,H,08:30:00,12:00:00,900
45,H,12:00:00,13:30:00,600
45,H,13:30:00,18:30:00,900
45,H,18:30:00,21:30:00,600
45,H,21:30:00,22:30:00,900
45,H,22:30:00,25:00:00,1800
45,S,01:00:00,05:00:00,7200
45,S,05:00:00,06:00:00,900
45,S,06:00:00,08:30:00,600
45,S,08:30:00,12:00:00,900
45,S,12:00:00,13:30:00,600
45,S,13:30:00,18:30:00,900
45,S,18:30:00,21:30:00,600
45,S,21:30:00,22:30:00,900
45,S,22:30:00,25:00:00,1800
45,D,01:00:00,05:00:00,7200
45,D,05:00:00,06:00:00,900
45,D,06:00:00,08:30:00,600
45,D,08:30:00,12:00:00,900
45,D,12:00:00,13:30:00,600
45,D,13:30:00,18:30:00,900
45,D,18:30:00,21:30:00,600
45,D,21:30:00,22:30:00,900
45,D,22:30:00,25:00:00,1800
46,H,05:00:00,06:00:00,1200
46,H,06:00:00,08:30:00,1020
46,H,08:30:00,12:00:00,1200
46,H,12:00:00,13:30:00,1020
46,H,13:30:00,18:30:00,1200
46,H,18:30:00,21:30:00,1020
46,H,21:30:00,22:30:00,1200
46,H,22:30:00,25:00:00,1800
46,S,05:00:00,06:00:00,1200
46,S,06:00:00,08:30:00,1020
46,S,08:30:00,12:00:00,1200
46,S,12:00:00,13:30:00,1020
46,S,13:30:00,18:30:00,1200
46,S,18:30:00,21:30:00,1020
46,S,21:30:00,22:30:00,1200
46,S,22:30:00,25:00:00,1800
46,D,05:00:00,06:00:00,1200
46,D,06:00:00,08:30:00,1020
46,D,08:30:00,12:00:00,1200
46,D,12:00:00,13:30:00,1020
46,D,13:30:00,18:30:00,1200
46,D,18:30:00,21:30:00,1020
46,D,21:30:00,22:30:00,1200
46,D,22:30:00,25:00:00,1800
47,H,01:00:00,05:00:00,7200
47,H,05:00:00,06:00:00,1200
47,H,06:00:00,08:30:00,900
47,H,08:30:00,12:00:00,1200
47,H,12:00:00,13:30:00,900
47,H,13:30:00,18:30:00,1200
47,H,18:30:00,21:30:00,900
47,H,21:30:00,22:30:00,1200
47,H,22:30:00,25:00:00,1800
47,S,01:00:00,05:00:00,7200
47,S,05:00:00,06:00:00,1200
47,S,06:00:00,08:30:00,900
47,S,08:30:00,12:00:00,1200
47,S,12:00:00,13:30:00,900
47,S,13:30:00,18:30:00,1200
47,S,18:30:00,21:30:00,900
47,S,21:30:00,22:30:00,1200
47,S,22:30:00,25:00:00,1800
47,D,01:00:00,05:00:00,7200
47,D,05:00:00,06:00:00,1200
47,D,06:00:00,08:30:00,900
47,D,08:30:00,12:00:00,1200
47,D,12:00:00,13:30:00,900
47,D,13:30:00,18:30:00,1200
47,D,18:30:00,21:30:00,900
47,D,21:30:00,22:30:00,1200
47,D,22:30:00,25:00:00,1800
48,H,01:00:00,05:00:00,7200
48,H,05:00:00,06:00:00,1200
48,H,06:00:00,08:30:00,840
48,H,08:30:00,12:00:00,1200
48,H,12:00:00,13:30:00,840
48,H,13:30:00,18:30:00,1200
48,H,18:30:00,21:30:00,840
48,H,21:30:00,22:30:00,1200
48,H,22:30:00,25:00:00,1800
48,S,01:00:00,05:00:00,7200
48,S,05:00:00,06:00:00,1200
48,S,06:00:00,08:30:00,840
48,S,08:30:00,12:00:00,1200
48,S,12:00:00,13:30:00,840
48,S,13:30:00,18:30:00,1200
48,S,18:30:00,21:30:00,840
48,S,21:30:00,22:30:00,1200
48,S,22:30:00,25:00:00,1800
48,D,01:00:00,05:00:00,7200
48,D,05:00:00,06:00:00,1200
48,D,06:00:00,08:30:00,840
48,D,08:30:00,12:00:00,1200
48,D,12:00:00,13:30:00,840
48,D,13:30:00,18:30:00,1200
48,D,18:30:00,21:30:00,840
48,D,21:30:00,22:30:00,1200
48,D,22:30:00,25:00:00,1800
49,H,05:00:00,06:00:00,1200
49,H,06:00:00,08:30:00,960
49,H,08:30:00,12:00:00,1200
49,H,12:00:00,13:30:00,960
49,H,13:30:00,18:30:00,1200
49,H,18:30:00,21:30:00,960
49,H,21:30:00,22:30:00,1200
49,H,22:30:00,25:00:00,1800
49,S,05:00:00,06:00:00,1200
49,S,06:00:00,08:30:00,960
49,S,08:30:00,12:00:00,1200
49,S,12:00:00,13:30:00,960
49,S,13:30:00,18:30:00,1200
49,S,18:30:00,21:30:00,960
49,S,21:30:00,22:30:00,1200
49,S,22:30:00,25:00:00,1800
49,D,05:00:00,06:00:00,1200
49,D,06:00:00,08:30:00,960
49,D,08:30:00,12:00:00,1200
49,D,12:00:00,13:30:00,960
49,D,13:30:00,18:30:00,1200
49,D,18:30:00,21:30:00,960
49,D,21:30:00,22:30:00,1200
49,D,22:30:00,25:00:00,1800
50,H,05:00:00,06:00:00,1200
50,H,06:00:00,08:30:00,900
50,H,08:30:00,12:00:00,1200
50,H,12:00:00,13:30:00,900
50,H,13:30:00,18:30:00,1200
50,H,18:30:00,21:30:00,900
50,H,21:30:00,22:30:00,1200
50,H,22:30:00,25:00:00,2700
50,S,05:00:00,06:00:00,1200
50,S,06:00:00,08:30:00,900
50,S,08:30:00,12:00:00,1200
50,S,12:00:00,13:30:00,900
